-0.01,55
0,56
0.01,57
-0.02,58
0.04,59
0.03,60
-0.03,61
0,62
0.01,63
-0.02,64
0.01,65
0,66
0,67
-0.03,68
-0.01,69
0.01,70
0,71
-0.02,72
0.02,73
0.01,74
0.01,75
-0.03,76
0.03,77
-0.01,78
-0.04,79
0.01,80
-0.07,81
-0.02,82
0.01,83
0.01,84
0,85
-0.05,86
-0.02,87
-0.01,88
0.02,89
-0.02,90
0.01,91
0.02,92
-0.04,93
0.04,94
0.03,95
0.01,96
0,97
-0.02,98
-0.01,99
-0.04,100
0,101
0.01,102
-0.03,103
0.02,104
0.02,105
0.03,106
-0.04,107
0.03,108
0.02,109
-0.02,110
-0.04,111
0.02,112
0.05,113
-0.02,114
-0.02,115
-0.04,116
-0.01,117
0.01,118
-0.03,119
-0.02,120
0.02,121
-0.04,122
0.03,123
-0.02,124
-0.02,125
0.03,126
0.03,127
-0.02,128
0.01,129
0.01,130
-0.04,131
0.02,132
0,133
-0.05,134
-0.01,135
-0.03,136
0,137
-0.02,138
0.04,139
0,140
-0.03,141
0.03,142
0.04,143
0.01,144
0.02,145
-0.05,146
-0.04,147
-0.01,148
0.02,149
0.04,150
0.03,151
-0.02,152
0.04,153
-0.05,154
-0.01,155
0.01,156
-0.03,157
0.02,158
0.02,159
-0.01,160
0,161
0,162
-0.02,163
0,164
-0.02,165
0.04,166
-0.02,167
-0.02,168
-0.02,169
0.01,170
-0.02,171
0.03,172
-0.02,173
0,174
0.02,175
-0.02,176
0.03,177
-0.02,178
0.01,179
-0.04,180
-0.04,181
0.04,182
-0.03,183
-0.05,184
0.02,185
-0.04,186
-0.03,187
0.01,188
-0.03,189
-0.01,190
-0.02,191
0.01,192
-0.05,193
0.07,194
-0.02,195
-0.05,196
0.03,197
-0.04,198
-0.03,199
0.02,200
-0.01,201
0.06,202
-0.02,203
0.01,204
-0.04,205
0.01,206
-0.07,207
-0.04,208
0.02,209
-0.03,210
-0.03,211
0.02,212
0,213
0.04,214
-0.04,215
0,216
0.01,217
-0.01,218
-0.02,219
0.03,220
0,221
0.01,222
-0.01,223
-0.03,224
0.02,225
0.01,226
-0.05,227
-0.01,228
0.02,229
-0.04,230
0,231
-0.05,232
-0.04,233
0.04,234
-0.04,235
0.01,236
0.04,237
0,238
-0.01,239
0,240
-0.04,241
-0.02,242
-0.01,243
0.03,244
-0.02,245
-0.03,246
0.03,247
-0.03,248
-0.02,249
-0.02,250
0.02,251
0.01,252
-0.05,253
0,254
0.03,255
0.04,256
0.03,257
0,258
-0.02,259
-0.01,260
0.02,261
-0.04,262
0.04,263
0.05,264
0,265
-0.04,266
0.01,267
0.04,268
0.01,269
0.02,270
0.05,271
-0.02,272
0,273
-0.04,274
0.02,275
-0.02,276
0,277
-0.04,278
0.05,279
-0.03,280
0.02,281
-0.03,282
0.02,283
-0.02,284
-0.03,285
0,286
-0.05,287
0.03,288
-0.02,289
0.03,290
0.03,291
-0.02,292
0.02,293
0.04,294
-0.04,295
0.03,296
-0.05,297
0,298
0.05,299
-0.04,300
0,301
0.03,302
-0.02,303
0,304
-0.02,305
-0.04,306
-0.02,307
0.03,308
0.02,309
-0.07,310
0.03,311
-0.02,312
-0.03,313
-0.02,314
0.02,315
-0.03,316
0.02,317
0.02,318
0,319
0.02,320
-0.05,321
0.04,322
0,323
-0.08,324
0,325
-0.02,326
-0.04,327
0.04,328
0.03,329
-0.03,330
0,331
-0.05,332
0,333
0.01,334
0,335
-0.01,336
-0.03,337
0.02,338
-0.03,339
0.02,340
0.02,341
0.02,342
-0.03,343
0.02,344
-0.01,345
0.03,346
0,347
0.02,348
0.02,349
-0.02,350
0.02,351
-0.04,352
0.01,353
0.04,354
0.03,355
0,356
0.01,357
-0.04,358
0.01,359
0.02,360
-0.03,361
0.03,362
-0.02,363
-0.04,364
0.02,365
0,366
0.01,367
-0.05,368
0.04,369
0,370
-0.05,371
0,372
0.02,373
0,374
0,375
-0.02,376
-0.04,377
-0.03,378
-0.01,379
0,380
0,381
0.02,382
-0.01,383
0,384
-0.05,385
