0.96,1
0.05,2
0.08,3
0.09,4
0.04,5
0,6
0.09,7
0.09,8
0.06,9
0.07,10
0.06,11
0.05,12
0.11,13
0.18,14
0.11,15
0.09,16
0.09,17
0.09,18
0.06,19
0.08,20
0.08,21
0.03,22
0.02,23
0.1,24
0.05,25
0.09,26
0.12,27
0.06,28
0.05,29
0.02,30
0.09,31
0.15,32
0,33
0.07,34
0.21,35
0,36
0,37
0.16,38
0,39
0.21,40
0.12,41
0.03,42
0.03,43
0.04,44
0.17,45
0.09,46
0.12,47
0.13,48
0.12,49
0.12,50
0.02,51
0.11,52
0.22,53
0,54
0.08,55
0.07,56
0.02,57
0.02,58
0.05,59
0.11,60
0.17,61
0.05,62
0.05,63
0.14,64
0.19,65
0.1,66
0.16,67
0.18,68
0.17,69
0,70
0.01,71
0.18,72
0.06,73
0.05,74
0.04,75
0.02,76
0.14,77
0.06,78
0.04,79
0.1,80
0.02,81
0.04,82
0.03,83
0.07,84
0.05,85
0.13,86
0.15,87
0.01,88
0.08,89
0.14,90
0.04,91
0.06,92
0.07,93
0.05,94
0.1,95
0.14,96
0.14,97
0.05,98
0.01,99
0.07,100
0.05,101
0.16,102
0.06,103
0.07,104
0.05,105
0.09,106
0.03,107
0.04,108
0.18,109
0.15,110
0.07,111
0.02,112
0.08,113
0.11,114
0.11,115
0.12,116
0.04,117
0.05,118
0.1,119
0.04,120
0.01,121
0.15,122
0.15,123
0.11,124
0.19,125
0.07,126
0.05,127
0,128
0.05,129
0.06,130
0.1,131
0.01,132
0.05,133
0.06,134
0.05,135
0.09,136
0,137
0.13,138
0.06,139
0.08,140
0.11,141
0.09,142
0.05,143
0.08,144
0.1,145
0.1,146
0.04,147
0.09,148
0.08,149
0,150
0.15,151
0.03,152
0.13,153
0.08,154
0.02,155
0.1,156
0.05,157
0.09,158
0.09,159
0.12,160
0,161
0.07,162
0.12,163
0.06,164
0.26,165
0.01,166
0.13,167
0.05,168
0.06,169
0.06,170
0.08,171
0.03,172
0.13,173
0.07,174
0.15,175
0.08,176
0.08,177
0.04,178
0.04,179
0,180
0.04,181
0.13,182
0.05,183
0.07,184
0.06,185
0.02,186
0.09,187
0.08,188
0.02,189
0.1,190
0.06,191
0.01,192
0.01,193
0.03,194
0.04,195
0.19,196
0.17,197
0.11,198
0.2,199
0.08,200
0.14,201
0.14,202
0.02,203
0.14,204
0.2,205
0.25,206
0.16,207
0.11,208
0.09,209
0.03,210
0.08,211
0.07,212
0.08,213
0.14,214
0.12,215
0.02,216
0.1,217
0.12,218
0.03,219
0.01,220
0.06,221
0.18,222
0.07,223
0.12,224
0.26,225
0.27,226
0.03,227
0.03,228
