0.04,1
-0.01,2
-0.09,3
0,4
0.04,5
0.04,6
-0.05,7
0.04,8
-0.02,9
0.05,10
0.11,11
0.06,12
-0.05,13
0.13,14
0.02,15
0.11,16
0.02,17
-0.07,18
-0.01,19
0.07,20
-0.01,21
0.02,22
0.04,23
0.14,24
0.09,25
0,26
0.12,27
0.06,28
0.01,29
0.03,30
0.12,31
-0.03,32
-0.03,33
-0.1,34
0.11,35
0.11,36
0.11,37
-0.05,38
-0.05,39
0.16,40
0.04,41
0.01,42
-0.02,43
-0.06,44
0.11,45
0.02,46
-0.1,47
0.03,48
0.15,49
0.03,50
0.01,51
-0.1,52
0.12,53
0.12,54
0.04,55
0.11,56
0.09,57
0.07,58
0.02,59
0.13,60
-0.04,61
0.01,62
0.06,63
0.2,64
0.01,65
-0.09,66
0.07,67
0.25,68
0.08,69
0.08,70
0.07,71
-0.11,72
-0.05,73
0,74
0.04,75
0.02,76
0.16,77
0.1,78
0.14,79
0.04,80
0.02,81
-0.02,82
0.01,83
0.08,84
0.03,85
-0.1,86
0.05,87
0.04,88
0.12,89
-0.02,90
0.02,91
-0.04,92
0.03,93
-0.02,94
0.08,95
0.22,96
0.08,97
0.03,98
0.04,99
-0.03,100
0.02,101
0.18,102
0.12,103
0.05,104
0,105
-0.09,106
-0.06,107
-0.02,108
0.16,109
0.01,110
0.08,111
0.06,112
-0.02,113
0.09,114
0.2,115
0.08,116
0.04,117
-0.01,118
0.09,119
0.05,120
0.04,121
-0.11,122
0.04,123
-0.07,124
0.12,125
0.05,126
0.1,127
0.1,128
0.05,129
0.11,130
0.01,131
0,132
0.05,133
-0.01,134
0.04,135
0.13,136
0.13,137
0,138
0.06,139
-0.02,140
0.09,141
0,142
0.05,143
0.13,144
0.03,145
-0.07,146
-0.11,147
-0.02,148
0.06,149
0.06,150
0.21,151
0.18,152
0.05,153
-0.03,154
-0.05,155
0.05,156
0,157
0.09,158
0,159
0.12,160
0.12,161
0.05,162
-0.07,163
-0.13,164
0.13,165
0.14,166
0.01,167
0.06,168
0,169
-0.06,170
0.02,171
0.05,172
0.18,173
0.25,174
0.1,175
0.02,176
0.1,177
0.06,178
0.1,179
0.1,180
0.06,181
0.19,182
0.14,183
0.07,184
0.01,185
0.03,186
0.12,187
0.04,188
0.06,189
-0.04,190
0.02,191
0.01,192
0.02,193
0.05,194
0.01,195
0.2,196
0.03,197
-0.08,198
0.12,199
0.04,200
0.18,201
0.04,202
0.02,203
0.16,204
-0.04,205
0.21,206
0.05,207
0.16,208
0.07,209
0.1,210
0.18,211
0.11,212
0.03,213
0.17,214
0.05,215
0.03,216
0.13,217
0.01,218
-0.02,219
-0.01,220
-0.07,221
0.11,222
0.18,223
0.06,224
0.32,225
0.05,226
0.02,227
0.05,228
