1.44,1
1.63,2
0.1,3
1.09,4
1,5
0,6
0.29,7
0.59,8
0.52,9
0.06,10
0.09,11
0.44,12
0.04,13
0.04,14
0.02,15
0.05,16
0,17
0.64,18
0.35,19
0.42,20
0.1,21
0.32,22
0.09,23
0.41,24
0.01,25
0.04,26
0.08,27
0.18,28
0.21,29
0.16,30
0.29,31
0.17,32
0.03,33
0.29,34
0.08,35
0.36,36
0.12,37
0.77,38
0.13,39
0.07,40
0.03,41
0.05,42
1.07,43
0.48,44
0.4,45
0.15,46
0.03,47
0.62,48
0.16,49
0.42,50
0.28,51
0.08,52
0.06,53
0.13,54
0.02,55
0.01,56
0.06,57
0.06,58
0.01,59
0.02,60
0.01,61
0,62
0.02,63
0.01,64
0,65
0.02,66
0.04,67
0.04,68
0.02,69
0.04,70
0,71
0.01,72
0.06,73
0.01,74
0.01,75
0.03,76
0.02,77
0,78
0.05,79
0.03,80
0.1,81
0.11,82
0.01,83
0,84
0.01,85
0.01,86
0.02,87
0.02,88
0.02,89
0.03,90
0,91
0.03,92
0.02,93
0.03,94
0.03,95
0.01,96
0.01,97
0.02,98
0,99
0.02,100
0.02,101
0.03,102
0.01,103
0.01,104
0.03,105
0.01,106
0.02,107
0.02,108
0.01,109
0,110
0.02,111
0.03,112
0.03,113
0,114
0.02,115
0.01,116
0.01,117
0.02,118
0.04,119
0.04,120
0.01,121
0.02,122
0.01,123
0.02,124
0.01,125
0.03,126
0,127
0,128
0.01,129
0,130
0.03,131
0.01,132
0.01,133
0.02,134
0,135
0.06,136
0.02,137
0.01,138
0,139
0.02,140
0.04,141
0.01,142
0.01,143
0.02,144
0.01,145
0,146
0.01,147
0.04,148
0.03,149
0.02,150
0.01,151
0.01,152
0,153
0,154
0,155
0.01,156
0.03,157
0.03,158
0.01,159
0.06,160
0.03,161
0.01,162
0.02,163
0.01,164
0.04,165
0.03,166
0.04,167
0.04,168
0.04,169
0.04,170
0.02,171
0.03,172
0.03,173
0.02,174
0.01,175
0.04,176
0.03,177
0,178
0.03,179
0.01,180
0,181
0.03,182
0.01,183
0.04,184
0,185
0.01,186
0.01,187
0.02,188
0.01,189
0.05,190
0.01,191
0.03,192
0.01,193
0.01,194
0.02,195
0.04,196
0.02,197
0.04,198
0,199
0.04,200
0,201
0,202
0.04,203
0.04,204
0.01,205
0.03,206
0.05,207
0,208
0,209
0.01,210
0.03,211
0.03,212
0.07,213
0.03,214
0,215
0.02,216
0.05,217
0.01,218
0.03,219
0.01,220
0.06,221
0.02,222
0,223
0.02,224
0,225
0.01,226
0.01,227
0,228
0.02,229
0.03,230
0.01,231
0.02,232
0,233
0.02,234
0.01,235
0.01,236
0.02,237
0.02,238
0.01,239
0.01,240
0.02,241
0.03,242
0.01,243
0.06,244
0,245
0.04,246
0,247
0,248
0.05,249
0.07,250
0.03,251
0.02,252
0.02,253
0,254
0.03,255
0.04,256
0.01,257
0.06,258
0.03,259
0.03,260
0.05,261
0,262
0.03,263
0.05,264
0.02,265
0.01,266
0.02,267
0,268
0.04,269
0.03,270
0.01,271
0,272
0.01,273
0.02,274
0,275
0.02,276
0,277
0.01,278
0,279
0.01,280
0,281
0.03,282
0,283
0.01,284
0.01,285
0.01,286
0.02,287
0.06,288
0.02,289
0.02,290
0.04,291
0.01,292
0.01,293
0.01,294
0.02,295
0.02,296
0.03,297
0.02,298
0.03,299
0.01,300
0.05,301
0.04,302
0.02,303
0.01,304
0,305
0,306
0.01,307
0.02,308
0.04,309
0.03,310
0.02,311
0,312
0.01,313
0.03,314
0.02,315
0.02,316
0.04,317
0.07,318
0.02,319
0.06,320
0.01,321
0.03,322
0.01,323
0.03,324
0.03,325
0.02,326
0.05,327
0.04,328
0.01,329
0.01,330
0.02,331
0.01,332
0.03,333
0.05,334
0.01,335
0.05,336
0.05,337
0.02,338
0.01,339
0.02,340
0.05,341
0.05,342
0.01,343
0.05,344
0,345
0.04,346
0.02,347
0.01,348
0.01,349
0.05,350
0.07,351
0.04,352
0.04,353
0.06,354
0,355
0.05,356
0.02,357
0.03,358
0.04,359
0.02,360
0.01,361
0.01,362
0.01,363
0,364
0.03,365
0.04,366
0.03,367
0.02,368
0,369
0.03,370
0.03,371
0.01,372
0,373
0,374
0.01,375
0.01,376
0.02,377
0.02,378
0.03,379
0.02,380
0.01,381
0.02,382
0,383
0.02,384
0,385
